标题,小区,区域,总价,单价,户型,面积,朝向,装修情况,楼层类别,总层数,建筑类型
房东诚意出售，有钥匙随时可看，价格可谈，好楼层,古运五爱苑C区 ,扬名, 90万,"9,633元/平",2室2厅 , 93.43平米 , 南 北 , 简装 , 高楼层,共11层, 板楼
梁溪主城区 龙塘17楼 精装两房  户型方正 看房方便,龙塘家园 ,黄巷, 68万,"8,203元/平",2室2厅 , 82.9平米 , 南 , 精装 , 中楼层,共28层, 板楼
五河新村 3室1厅 南,五河新村 ,黄巷, 86万,"10,331元/平",3室1厅 , 83.25平米 , 南 , 精装 , 中楼层,共7层, 板楼
2号6号D铁口，银仁户型方正，全明户型，商圈配套成熟,银仁御墅 ,上马墩, 143万,"11,917元/平",3室2厅 , 120平米 , 南 , 精装 , 低楼层,共33层, 板塔结合
广瑞路菜市场广丰一村一房户型好看房方便,广丰一村 ,广瑞/广丰, 40万,"10,013元/平",1室1厅 , 39.95平米 , 南 北 , 简装 , 高楼层,共6层, 板楼
中高楼层，纯边套，挨着叠墅区。全新未入住，适合婚房,公元九里 ,塘南, 230万,"25,682元/平",3室2厅 , 89.56平米 , 南 , 精装 , 高楼层,共10层, 板楼
交通便利 楼层好 采光充足 视野开阔 配套齐全,金科世界城E区 ,中桥, 198万,"16,437元/平",3室1厅 , 120.46平米 , 南 , 精装 , 低楼层,共33层, 板楼
户型方正采光好两套打通的原始户型是一单间跟一套两室,上马墩三村 ,上马墩, 65万,"12,841元/平",2室1厅 , 50.62平米 , 南 , 简装 , 低楼层,共6层, 板楼
包土地出让金  精装修拎包入住 看房随时方便,扬名花园 ,扬名, 81万,"12,580元/平",2室1厅 , 64.39平米 , 南 , 精装 , 低楼层,共6层, 板楼
视野开阔 交通便利 配套施舍齐全 全新小区,世茂时光里 ,北大街, 158万,"15,708元/平",3室2厅 , 100.59平米 , 东南 , 精装 , 中楼层,共47层, 暂无数据
3号线地铁口，纯毛坯，看房有钥匙，4房2卫,世茂时光里 ,北大街, 169万,"13,374元/平",4室2厅 , 126.37平米 , 南 , 毛坯 , 低楼层,共34层, 板楼
棉花巷小三房 户型方正 采光充足,棉花巷小区 ,五爱广场, 108万,"12,723元/平",3室1厅 , 84.89平米 , 南 , 简装 , 中楼层,共8层, 板楼
奢华装修，质感大3房，台湾岛电梯小高层,五星家园 ,扬名, 210万,"14,000元/平",3室2厅 , 150平米 , 南 , 精装 , 中楼层,共18层, 板楼
五星小区顶带阁  毛坯房，发挥你的一切创造性,沁园新村五星小区 ,清名桥, 118万,"10,140元/平",5室2厅 , 116.38平米 , 南 , 毛坯 , 高楼层,共6层, 板楼
金匮苑 单价1.1 w+包土出 14楼 看房方便 诚心出售,金匮苑 ,扬名, 160万,"11,558元/平",3室2厅 , 138.44平米 , 南 北 , 毛坯 , 高楼层,共16层, 板楼
南长街 侨谊明德 三开间朝南大边套房东包个税,华侨城运河湾C区 ,扬名, 235万,"19,470元/平",3室2厅 , 120.7平米 , 南 , 毛坯 , 低楼层,共29层, 板塔结合
精装修南长街旁双阳台看小区景观带全天采光,融创运河壹号府三期 ,清名桥, 252万,"21,317元/平",3室2厅 , 118.22平米 , 南 , 精装 , 低楼层,共34层, 板楼
惠峰新村 自住精装 好楼层 诚心出售,惠峰新村C区 ,山北, 66万,"10,316元/平",3室1厅 , 63.98平米 , 南 , 精装 , 低楼层,共3层, 板楼
中洲崇安府三房两卫 楼层中上 开发商精装 万达旁,中洲崇安府 ,广益, 205万,"20,792元/平",3室2厅 , 98.6平米 , 南 , 精装 , 高楼层,共33层, 板塔结合
通透格局，不靠高架 视野宽阔，采光充足 楼层好,天渝骄园 ,山北, 140万,"11,866元/平",3室2厅 , 117.99平米 , 南 北 , 精装 , 高楼层,共33层, 板楼
塘南新村，低总价，好楼层，拎包住，诚心卖,塘南新村 ,塘南, 56万,"20,195元/平",1室1厅 , 27.73平米 , 南 , 精装 , 中楼层,共6层, 板塔结合
精装修小三房，满五唯一，中间楼层，诚意出售,九龙仓时代上城A区 ,中桥, 153万,"17,935元/平",3室1厅 , 85.31平米 , 南 , 精装 , 中楼层,共34层, 板楼
复地精装两居 二期带阳台 户型房正 中间楼层 采光好,复地悦诚花园 ,扬名, 145万,"16,234元/平",2室1厅 , 89.32平米 , 南 , 精装 , 低楼层,共33层, 板楼
古运五爱苑C 边套两房 装修不错 业主诚心出售,古运五爱苑C区 ,扬名, 105万,"13,937元/平",2室1厅 , 75.34平米 , 南 , 精装 , 低楼层,共11层, 板楼
正对小区空中花园，清水毛坯全新未入住。,华侨城运河湾C区 ,扬名, 202万,"18,725元/平",3室2厅 , 107.88平米 , 南 北 , 毛坯 , 低楼层,共29层, 暂无数据
此房是精装修，房东诚心出售，视野好采光好，房龄新,融创大塘御园 ,黄巷, 212万,"19,643元/平",3室2厅 , 107.93平米 , 南 , 精装 , 高楼层,共34层, 板楼
山北品质楼盘 小天鹅乐园 房东着急换房 无奈忍痛出售,小天鹅南苑 ,山北, 125万,"14,239元/平",2室2厅 , 87.79平米 , 南 , 精装 , 低楼层,共34层, 板楼
新出好房 自住精装修 好楼层 采光视野佳 随时看房,天渝骏园二期 ,山北, 102万,"13,385元/平",2室2厅 , 76.21平米 , 南 北 , 精装 , 中楼层,共34层, 板楼
新惠一村两室一厅，交通便利，门口就是菜市场,新惠一村 ,山北, 103万,"16,465元/平",2室1厅 , 62.56平米 , 南 , 简装 , 低楼层,共2层, 暂无数据
刚满2年的次新小区，小高层 人车分流 环境优雅,海伦堡·梁溪本源 ,山北, 101万,"12,581元/平",2室2厅 , 80.28平米 , 南 , 简装 , 中楼层,共18层, 塔楼
次新小区  清水毛坯 中间楼层 采光好 视野开阔无遮挡,海伦堡·梁溪本源 ,山北, 102万,"12,706元/平",2室1厅 , 80.28平米 , 南 北 , 毛坯 , 高楼层,共18层, 塔楼
壹号府一期 干挂石材 人车分流采光充足配套齐全交通,融创运河壹号府一期 ,清名桥, 190万,"17,841元/平",3室2厅 , 106.5平米 , 南 北 , 毛坯 , 中楼层,共33层, 板楼
40万婚自住不满一年采光无遮挡国美南长华府带充电桩,国美南长华府 ,清名桥, 221万,"21,708元/平",3室2厅 , 101.81平米 , 南 , 精装 , 高楼层,共24层, 暂无数据
绿地西水晶舍，连元分部可用，精装未入住过，双地铁,绿地西水晶舍 ,山北, 230万,"19,384元/平",3室2厅 , 118.66平米 , 南 , 精装 , 中楼层,共33层, 塔楼
房东急卖融创运河壹号府电梯房中高楼层小区中间位置,融创运河壹号府一期 ,清名桥, 199万,"18,686元/平",3室2厅 , 106.5平米 , 南 , 毛坯 , 中楼层,共33层, 板楼
融创运河壹号府大三房品牌家电只住了半年诚心出售,融创运河壹号府三期 ,清名桥, 252万,"21,317元/平",3室2厅 , 118.22平米 , 南 , 精装 , 中楼层,共34层, 板楼
此房近期即将满两年可上市交易（业主在外地）双阳台,华侨城运河湾C区 ,扬名, 202.6万,"18,605元/平",3室2厅 , 108.9平米 , 南 , 毛坯 , 低楼层,共29层, 暂无数据
万科北门 五爱 急卖 3室 196万中上楼层,万科北门塘上 ,黄巷, 196万,"18,530元/平",3室2厅 , 105.78平米 , 南 , 精装 , 中楼层,共34层, 板楼
广益新村 2室1厅 南 北,广益新村 ,广益, 68万,"13,696元/平",2室1厅 , 49.65平米 , 南 北 , 简装 , 中楼层,共6层, 板楼
融创运河壹号府一期 3室2厅 南,融创运河壹号府一期 ,清名桥, 167万,"19,245元/平",3室2厅 , 86.78平米 , 南 , 精装 , 中楼层,共33层, 板楼
房型正，楼层好，采光足，价格低。,惠龙新村B区41-67号 ,山北, 75万,"12,932元/平",2室1厅 , 58平米 , 南 , 简装 , 中楼层,共6层, 板楼
茂业时代广场 1室1厅 南,茂业时代广场 ,北大街, 38万,"9,515元/平",1室1厅 , 39.94平米 , 南 , 简装 , 中楼层,共33层, 板塔结合
孔雀雅园 洋房区 小高层 采光视野很好,孔雀雅园 ,扬名, 198万,"18,000元/平",3室2厅 , 110平米 , 南 , 简装 , 高楼层,共25层, 板楼
清扬新村 1室1厅 南 北,清扬新村 ,清名桥, 42万,"11,094元/平",1室1厅 , 37.86平米 , 南 北 , 简装 , 高楼层,共6层, 板楼
风华里小区中间楼层采光很好中间楼层南禅寺旁干净整洁,风华里小区 ,塘南, 161万,"18,250元/平",3室1厅 , 88.22平米 , 南 , 简装 , 中楼层,共7层, 板楼
风华里小区 2室1厅 北 南,风华里小区 ,塘南, 125万,"19,842元/平",2室1厅 , 63平米 , 北 南 , 简装 , 中楼层,共7层, 板楼
风华里小区 1室1厅 南,风华里小区 ,塘南, 95万,"20,880元/平",1室1厅 , 45.5平米 , 南 , 简装 , 低楼层,共7层, 板楼
上马墩三村 南北通透两房 近地铁菜场,上马墩三村 ,上马墩, 110万,"13,742元/平",2室2厅 , 80.05平米 , 南 北 , 简装 , 中楼层,共7层, 板楼
此房通透性好，户型方正，采光视野好,大竹园新村 ,塘南, 138万,"21,072元/平",2室1厅 , 65.49平米 , 南 , 精装 , 高楼层,共6层, 板楼
次新小区 采光好  户型方正，位置佳 商圈成熟,天渝骏园二期 ,山北, 135万,"17,631元/平",2室2厅 , 76.57平米 , 南 , 精装 , 低楼层,共34层, 板塔结合
房东诚心出售，经典户型两房，楼层好，采光无遮挡。,天渝骏园二期 ,山北, 145万,"18,937元/平",2室2厅 , 76.57平米 , 南 , 精装 , 中楼层,共34层, 板塔结合
南长街，视野佳采光无遮挡，业主诚售，小区配套全,塘南新村 ,塘南, 91万,"18,740元/平",2室1厅 , 48.56平米 , 南 , 简装 , 高楼层,共6层, 板塔结合
诚心卖，采光无遮挡、配套设施齐全，户型方正,塘南新村 ,塘南, 82万,"30,371元/平",1室0厅 , 27平米 , 南 , 精装 , 中楼层,共5层, 板塔结合
此房新精装修、采光无遮挡、配套设施齐全，户型方正。,塘南新村 ,塘南, 103万,"20,388元/平",2室1厅 , 50.52平米 , 南 北 , 精装 , 中楼层,共5层, 板塔结合
楼层低，实用面积大，前排无建筑物全天采光不受影响,瑞希苑 ,扬名, 136万,"13,945元/平",2室2厅 , 97.53平米 , 南 , 简装 , 低楼层,共6层, 板楼
风华里小区，精装修拎包入住，看房方便,风华里小区 ,塘南, 120万,"17,537元/平",2室2厅 , 68.43平米 , 南 , 精装 , 高楼层,共7层, 板楼
房东急售 老式精装修 户型正气  采光全天 交通方便,风雷新村西区 ,塘南, 75.5万,"11,159元/平",2室1厅 , 67.66平米 , 南 , 精装 , 高楼层,共7层, 板楼
正规大两房中间楼层 采光无遮挡随时看房 诚心出售,塘南新村 ,塘南, 120万,"21,437元/平",2室1厅 , 55.98平米 , 南 , 精装 , 中楼层,共6层, 板塔结合
户型通透两开间朝南，横厅空间大,沁园新村五星小区 ,清名桥, 110万,"9,932元/平",3室1厅 , 110.76平米 , 南 , 精装 , 高楼层,共6层, 板楼
九龙仓玺园自住精装 采光好楼层佳房东诚心出售,九龙仓玺园A区 ,扬名, 210万,"21,621元/平",2室2厅 , 97.13平米 , 南 , 精装 , 低楼层,共25层, 塔楼
九龙仓玺园 精装房拎包入住 采光好楼层佳 诚心出售,九龙仓玺园A区 ,扬名, 238万,"24,651元/平",2室2厅 , 96.55平米 , 南 , 精装 , 中楼层,共26层, 板楼
九龙仓玺园两居室主卧南北通风 近人民医院一号线,九龙仓玺园A区 ,扬名, 235万,"24,323元/平",3室2厅 , 96.62平米 , 南 , 精装 , 高楼层,共23层, 板楼
急售！金科新出精装大两房 楼层好 全天采光,金科东方水榭 ,广益, 165万,"18,344元/平",2室2厅 , 89.95平米 , 南 , 精装 , 高楼层,共34层, 塔楼
金科新大陆 2室1厅 南,金科新大陆 ,广益, 190万,"19,420元/平",2室1厅 , 97.84平米 , 南 , 精装 , 低楼层,共27层, 板塔结合
精装修，保养好，采光全天，品质小区,红豆人民路九号 ,上马墩, 210万,"23,596元/平",2室2厅 , 89平米 , 南 , 精装 , 中楼层,共43层, 板塔结合
茂业豪园精装修三房 拎包入住 房东诚心出售  看房方便,茂业豪园 ,清名桥, 330万,"22,105元/平",3室2厅 , 149.29平米 , 南 北 , 精装 , 中楼层,共43层, 板楼
精致装修 业主诚心出售 交通便利 生活配套齐全,茂业豪园 ,清名桥, 418万,"22,842元/平",3室2厅 , 183平米 , 南 , 简装 , 低楼层,共43层, 板楼
格局分明 户型方正 采光充足 楼栋位置好 得房率高,金科东方水榭 ,广益, 165万,"18,344元/平",2室2厅 , 89.95平米 , 南 , 精装 , 中楼层,共34层, 塔楼
双地铁口，5楼! 79.65平98万！诚心卖！,上马墩一村 ,上马墩, 96万,"12,053元/平",2室1厅 , 79.65平米 , 南 , 简装 , 中楼层,共7层, 板楼
沁园新村 2楼 3居 不临路 南北朝向 采光好 随时看房,金星小区 ,清名桥, 145万,"15,050元/平",2室2厅 , 96.35平米 , 南 北 , 精装 , 低楼层,共6层, 板楼
小区第二排，不靠高架，优质楼层，精装修随时方便看房,清扬御庭 ,清名桥, 203万,"22,409元/平",2室2厅 , 90.59平米 , 南 , 精装 , 低楼层,共27层, 板楼
此房楼层好，精装保养好，业主诚心出售,清扬御庭 ,清名桥, 260万,"20,786元/平",3室2厅 , 125.09平米 , 南 , 精装 , 中楼层,共32层, 板楼
三开间朝南 采光通风好  交通方便,百合苑 ,清名桥, 172万,"15,222元/平",3室2厅 , 113平米 , 南 , 精装 , 高楼层,共7层, 板楼
此房为高层顶，品牌家电家具，精装修近百万户型方正。,金科东方水榭 ,广益, 360万,"26,836元/平",5室2厅 , 134.15平米 , 南 , 精装 , 高楼层,共34层, 塔楼
诚心卖价可谈，配套齐全，交通方便 ，南长街,扬名一村 ,清名桥, 101.5万,"18,937元/平",2室1厅 , 53.6平米 , 南 北 , 精装 , 高楼层,共6层, 板楼
金科新大陆 精装自住 拎包入住 采光没影响,金科新大陆 ,广益, 90万,"12,007元/平",1室1厅 , 74.96平米 , 南 北 , 精装 , 中楼层,共24层, 塔楼
广益地铁万达广场旁，金科住宅公寓70年产权，朝南户型,金科新大陆 ,广益, 58万,"12,474元/平",1室1厅 , 46.5平米 , 南 , 精装 , 中楼层,共24层, 塔楼
茂业豪园 4室2厅 南,茂业豪园 ,清名桥, 380万,"25,446元/平",4室2厅 , 149.34平米 , 南 , 精装 , 中楼层,共43层, 板楼
满2年 中间楼层 朝南向 地铁1号线 精装修 诚意出售,清扬御庭 ,清名桥, 135万,"23,410元/平",1室1厅 , 57.67平米 , 南 , 精装 , 高楼层,共26层, 板楼
风华里 中间楼层 采光好 房东诚心出售,风华里小区 ,塘南, 120万,"19,660元/平",2室1厅 , 61.04平米 , 南 北 , 简装 , 中楼层,共7层, 板楼
风华里 中间楼层 采光好 房东诚心出售,风华里小区 ,塘南, 125万,"16,398元/平",2室1厅 , 76.23平米 , 南 , 简装 , 中楼层,共5层, 板楼
成熟小区，配套完善，适合居住。。。。。。。,九龙仓玺园A区 ,扬名, 225万,"23,304元/平",2室1厅 , 96.55平米 , 南 , 精装 , 中楼层,共26层, 板楼
新精装修全明通透三房中低层满五唯一包含车位,恒威清扬华庭 ,清名桥, 360万,"28,479元/平",3室2厅 , 126.41平米 , 南 , 精装 , 低楼层,共31层, 板楼
扬名一村1楼，南长街，小区中间，房东诚售！,扬名一村 ,清名桥, 138万,"24,399元/平",2室1厅 , 56.56平米 , 南 , 精装 , 低楼层,共6层, 板楼
风华里小区 2室1厅 南 北,风华里小区 ,塘南, 100万,"15,909元/平",2室1厅 , 62.86平米 , 南 北 , 精装 , 高楼层,共7层, 板楼
中间楼层  婚装  地铁口  人民医院旁  诚心出售,清扬御庭 ,清名桥, 283万,"22,823元/平",3室1厅 , 124平米 , 南 北 , 精装 , 中楼层,共32层, 板楼
诚心出售  精装修  采光好 户型好 中间楼层  看房方便,清扬御庭 ,清名桥, 245万,"19,906元/平",3室2厅 , 123.08平米 , 南 , 精装 , 中楼层,共27层, 板楼
房子楼层和采光好，装修也都不错的，,金科东方水榭 ,广益, 160万,"17,788元/平",2室2厅 , 89.95平米 , 南 , 简装 , 中楼层,共34层, 塔楼
南长街旁边 家乐苑小区 房龄新 户型正气 通透业主诚售,家乐苑 ,清名桥, 186万,"21,628元/平",2室2厅 , 86平米 , 南 , 精装 , 中楼层,共7层, 板楼
业主一手房源 诚心出售 目前租客租住 看房预约,阳光城市花园A区 ,中桥, 336万,"24,530元/平",3室2厅 , 136.98平米 , 南 , 精装 , 低楼层,共17层, 板塔结合
连元街 房东诚心出售 看房提前预约,德福花园 ,北大街, 295万,"26,370元/平",3室1厅 , 111.87平米 , 南 北 , 简装 , 高楼层,共8层, 塔楼
金科新大陆 精装大三房 次新小区品牌物业 满五唯一,金科新大陆 ,广益, 248万,"18,030元/平",3室2厅 , 137.55平米 , 南 , 精装 , 低楼层,共33层, 板塔结合
此房产权清晰，通透格局，楼层好采光棒,阳光城市花园C区 ,中桥, 250万,"33,657元/平",2室1厅 , 74.28平米 , 南 , 简装 , 低楼层,共15层, 板塔结合
新巷小区 精装 看房方便 积余 4楼,新巷小区 ,北大街, 135万,"18,494元/平",2室1厅 , 73平米 , 南 , 精装 , 中楼层,共7层, 板塔结合
沁园金星小区 满五唯一 大三房 带租赁车位 看房方便,金星小区 ,清名桥, 140万,"14,620元/平",3室2厅 , 95.76平米 , 南 , 精装 , 高楼层,共6层, 板楼
民丰家园一区，904地铁吴桥民满五包土出，改善大三居,民丰家园一区 ,黄巷, 178万,"12,715元/平",3室2厅 , 140平米 , 南 , 简装 , 低楼层,共15层, 板楼
尤渡苑南区，商品房，顶复，精装修，拎包入住随时可看,尤渡苑（西区） ,上马墩, 150万,"15,177元/平",3室2厅 , 98.84平米 , 南 , 精装 , 高楼层,共6层, 暂无数据
阳光好楼层双子楼。可观市区夜景,阳光城市花园A区 ,中桥, 497万,"29,104元/平",3室2厅 , 170.77平米 , 南 , 精装 , 中楼层,共32层, 板塔结合
满五唯一，五河新村 没有物业费 经济实惠，看房方便。,五河新村东小区 ,黄巷, 68万,"10,321元/平",2室1厅 , 65.89平米 , 南 , 简装 , 高楼层,共6层, 板塔结合
精装二房，户型楼层好，看房方便,阳光城市花园A区 ,中桥, 360万,"37,792元/平",2室2厅 , 95.26平米 , 南 , 精装 , 中楼层,共18层, 板塔结合
